10226,Masonic Home for Children at Oxford, 600 College Street,http://www.mhc-oxford.org/,3 stars,$7420198
10227,The Brother Benno Foundation, 3260 Production Avenue,http://www.brotherbenno.org,3 stars,$2352913
10228,,,,,
10229,Independent Media Institute, 101 Spear Street,http://www.alternet.org/,2 stars,$1651937
10230,,,,,
10231,Child Crisis Center, 817 N. Country Club,,4 stars,$7074687
10232,Jacob Burns Film Center, 364 Manville Road,,3 stars,$5504649
10233,The Harness Racing Museum & Hall of Fame, 240 Main Street,http://www.harnessmuseum.com/,2 stars,$1384794
10234,,,,,
10235,Foundation for Individual Rights in Education, 601 Walnut Street,http://www.thefire.org/,3 stars,$2136390
10236,Mustard Seed of Central Florida, 12 Mustard Seed Lane,http://www.mustardseedfla.org,2 stars,$977500
10237,,,,,
10238,United Methodist Children's Home, 3140 Zelda Court,http://www.umch.net,2 stars,$5838294
10239,Tri County Humane Society, 21287 Boca Rio Road,http://www.tricountyhumane.org,3 stars,$1645726
10240,Chicago Arts Partnerships in Education, 228 South Wabash Avenue,http://www.capeweb.org,3 stars,$1828361
10241,,,,,
10242,Santa Fe Art Institute, 1600 St. Michael's Drive,,2 stars,$693590
10243,USS Constitution Museum, Charlestown Navy Yard,,4 stars,$2963919
