Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
9842,Dance Exchange, 7117 Maple Avenue,http://www.danceexchange.org,1 stars,$367172,Arts Culture Humanities : Performing Arts
15300,DAPCEP, 2111 Woodward Avenue,http://www.dapcep.org/,1 stars,$3472170,Education : Other Education Programs and Services
11277,The David Project, P.O. Box 52390,http://www.davidproject.org,1 stars,$2824763,Education : Other Education Programs and Services
7766,DIFFA, 200 Lexington Avenue,http://www.diffa.org,1 stars,$1602822,Health : Diseases Disorders and Disciplines
11923,Dream House for Medically Fragile Children, 2092 Scenic Highway,,1 stars,$237053,Health : Patient and Family Support
6894,Eastside Community Ministry, 221 Stillwell Street,http://www.eastsideministry.org/,1 stars,$591637,Human Services : Homeless Services
13966,Emmanuel Christian Seminary, One Walker Drive,http://www.ecs.edu/ECS/Home.aspx,1 stars,$4243548,Education : Universities Graduate Schools and Technological Institutes
10262,Emmaus H.O.M.E., P.O. Box 10,http://www.homemmausa.org/,1 stars,$1053228,Public Benefit : Community and Housing Development
5447,The European Institute, 1001 Connecticut Avenue NW,http://www.europeaninstitute.org,1 stars,$706714,International : International Peace Security and Affairs
14262,Evangel Ministries Inc., 1909 West Second Street,http://919.thefamily.net/home-919.php,1 stars,$1307690,Religion : Religious Media and Broadcasting
13478,Excellent Education for Everyone, 123 Church Street,http://www.nje3.org/,1 stars,$645740,Education : Other Education Programs and Services
11079,Faith and Action, 109 2nd Street NE,http://faithandaction.org,1 stars,$1816861,Religion : Religious Activities
6934,Faith Mission of Elkhart, 801 Benham Avenue,http://thefaithmission.org/,1 stars,$2375908,Human Services : Homeless Services
8850,Family Emergency Shelter Coalition, 21455 Birch Street,http://www.fescofamilyshelter.org,1 stars,$961377,Human Services : Homeless Services
3686,Family Radio, 290 Hegenberger Road,http://www.familyradio.com,1 stars,$35989939,Religion : Religious Media and Broadcasting
5003,The Fellowship of Reconciliation, 521 North Broadway,,1 stars,$1328215,International : International Peace Security and Affairs
10273,Find the Children, 2656 29th Street,http://www.findthechildren.com/,1 stars,$705797,Public Benefit : Advocacy and Civil Rights
8337,First Night Boston, 36 Bromfield Street,http://www.firstnight.org/,1 stars,$844823,Arts Culture Humanities : Performing Arts
12295,Flatbush Volunteers of Hatzoloh, 1880 Ocean Ave.,,1 stars,$1042100,Health : Treatment and Prevention Services
5191,FOCAS, 64 East McMicken Avenue,,1 stars,$625845,International : Development and Relief Services
11379,The Forge for Families, 3435 Dixie Drive,http://www.forgeforfamilies.org/,1 stars,$1059062,Human Services : Children's and Family Services
7672,Foundation for Children with Cancer, 11414 West Park Place,http://www.childrenwithcancer.org/,1 stars,$257217,Health : Patient and Family Support
10182,Foundation to Eradicate Duchenne, P.O. Box 2371,http://www.duchennemd.org/,1 stars,$868867,Public Benefit : Fundraising Organizations
13624,Friends of Refugees of Eastern Europe Inc., 2935 W. Devon Avenue,http://www.obshina.com/,1 stars,$1059478,Human Services : Social Services
13609,Fund for Boston Neighborhoods, PO Box 961555,http://www.fbni.org/,1 stars,$1936573,Public Benefit : Community and Housing Development
3747,General Israel Orphans Home for Girls USA, 132 Nassau Street,http://www.gioh.org,1 stars,$4176327,International : Foreign Charity Support Organizations
7544,The Genesis Foundation for Children, 1347 Main Street,http://www.thegenfound.org/,1 stars,$698583,Public Benefit : Fundraising Organizations
8521,Georgia Sheriffs' Association, 3000 Highway 42 North,http://www.georgiasheriffs.org,1 stars,$2565215,Human Services : Multipurpose Human Service Organizations
4933,Girls' Town/Or Chadash, 1431 Coney Island Avenue,http://www.gtoc.org/,1 stars,$1867495,Religion : Religious Activities
4957,Givat Haviva Educational Foundation, 114 West 26th Street,http://www.givathaviva.org,1 stars,$363807,International : International Peace Security and Affairs
14105,Global Celebration, P.O. Box 755,http://www.globalcelebration.com/,1 stars,$2835907,Religion : Religious Activities
14452,Global Solutions for Infectious Diseases, 830 Dubugue Avenue,,1 stars,$1302771,Health : Medical Research
13792,Global Training Network, 7558 W. Thunderbird Rd.,http://www.globaltrainingnetwork.org/,1 stars,$2388365,Religion : Religious Activities
11673,GOAL USA, 41 Union Square,http://www.goalusa.org/,1 stars,$569885,International : Development and Relief Services
8002,Goodwill Rescue Mission, 79 University Avenue,,1 stars,$2020417,Human Services : Homeless Services
13969,Grounds for Sculpture Inc., 18 Fairgrounds Road,http://www.groundsforsculpture.org/,1 stars,$3823364,Arts Culture Humanities : Museums
14447,Haitian Christian Mission, 4550 Highway 20 SE,http://www.haitianchristianmission.org/,1 stars,$1509999,Religion : Religious Activities
6798,The Haitian Project, P.O. Box 6891,http://haitianproject.org/,1 stars,$1170785,International : Development and Relief Services
