Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
7211,CBMC International, 2850 North Swan Road,http://www.cbmcint.org/,3 stars,"$545,646 ",Religion : Religious Activities
13646,CEAP, 7051 Brooklyn Boulevard,http://www.ceap.org/default.html,3 stars,"$4,451,621 ",Human Services : Social Services
13871,Cedar Valley Habitat for Humanity, 350 Sixth Avenue SE,http://www.cvhabitat.org,3 stars,"$1,194,312 ",Public Benefit : Community and Housing Development
13910,Cedar Valley United Way, 425 Cedar Street,http://www.cedarvalleyunitedway.org/,3 stars,"$2,251,082 ",Public Benefit : Fundraising Organizations
10601,Celebrity Fight Night Foundation, 2111 East Highland,http://www.celebrityfightnight.org,3 stars,"$2,614,406 ",Public Benefit : Fundraising Organizations
12474,Cell Phones For Soldiers, 243 Winter Street,http://www.cellphonesforsoldiers.com,3 stars,"$1,359,854 ",Human Services : Social Services
12155,Center for American Progress, 1333 H Street NW,http://www.americanprogress.org/,3 stars,"$39,201,517 ",Public Benefit : Research and Public Policy Institutions
14560,Center for Arizona Policy, PO Box 97250,http://www.azpolicy.org/,3 stars,"$1,851,916 ",Public Benefit : Advocacy and Civil Rights
8194,Center for Biological Diversity, P.O. Box 710,http://www.biologicaldiversity.org,3 stars,"$7,181,472 ",Environment : Environmental Protection and Conservation
6214,Center for Community Change, 1536 U Street NW,http://www.communitychange.org,3 stars,"$17,536,805 ",Public Benefit : Community and Housing Development
7728,Center for Constitutional Rights, 666 Broadway,http://www.ccrjustice.org,3 stars,"$6,695,972 ",Public Benefit : Advocacy and Civil Rights
5836,Center for Creative Land Recycling, 333 Pine Street,http://www.cclr.org,3 stars,"$660,751 ",Environment : Environmental Protection and Conservation
14827,Center for Development Services, 29 North Academy Street,http://www.cdservices.org/,3 stars,"$1,129,950 ",Human Services : Social Services
7465,Center for Early Education, 563 North Alfred Street,http://centerforearlyeducation.org/,3 stars,"$18,048,838 ",Education : Private Elementary and Secondary Schools
10172,Center for Economic and Policy Research, 1611 Connecticut Avenue NW,http://www.cepr.net,3 stars,"$1,204,443 ",Public Benefit : Research and Public Policy Institutions
9908,Center for Economic Progress, 29 East Madison Street,http://www.economicprogress.org/,3 stars,"$4,168,281 ",Human Services : Social Services
8329,Center for Education Reform, 910 Seventeenth Street NW,http://www.edreform.com,3 stars,"$2,464,785 ",Education : Other Education Programs and Services
10571,Center for Effective Government, 2040 S Street NW,http://www.foreffectivegov.org,3 stars,"$1,269,012 ",Public Benefit : Advocacy and Civil Rights
14449,Center for Empowerment and Economic Development, 33109 Schoolcraft Road,http://www.miceed.org/,3 stars,"$1,877,581 ",Education : Other Education Programs and Services
10917,The Center for Family Resources, 995 Roswell Street,http://www.TheCFR.org,3 stars,"$2,936,033 ",Human Services : Children's and Family Services
12083,Center for Global Development, 1800 Massachusetts Avenue NW,http://www.cgdev.org/,3 stars,"$9,300,985 ",International : International Peace Security and Affairs
13225,Center for Inspired Teaching, 1436 U Street NW,http://www.inspiredteaching.org,3 stars,"$1,266,218 ",Education : Other Education Programs and Services
11550,The Center for Justice and Accountability, 870 Market Street,http://www.cja.org,3 stars,"$2,001,481 ",International : International Peace Security and Affairs
10074,Center for National Policy, One Massachusetts Avenue NW,http://www.cnponline.org/,3 stars,"$1,945,312 ",Public Benefit : Research and Public Policy Institutions
8429,Center for Neighborhood Enterprise, 1625 K Street NW,http://www.cneonline.org,3 stars,"$4,194,014 ",Public Benefit : Community and Housing Development
12688,Center for People in Need, 3901 North 57th Street,http://www.centerforpeopleinneed.org,3 stars,"$12,646,330 ",Human Services : Social Services
10255,Center for Puppetry Arts, 1404 Spring Street NW,http://www.puppet.org/,3 stars,"$4,798,683 ",Arts Culture Humanities : Performing Arts
14020,Center for Resilient Cities, 200 North Blount Street,http://www.resilientcities.org/Resilient_Cities/PROFILE.html,3 stars,"$4,572,588 ",Public Benefit : Community and Housing Development
5444,Center for Security Policy, 1901 Pennsylvania Avenue NW,http://www.centerforsecuritypolicy.org,3 stars,"$3,289,105 ",International : International Peace Security and Affairs
3456,The Center for Strategic and International Studies, 1800 K Street NW,http://www.csis.org,3 stars,"$42,980,355 ",International : International Peace Security and Affairs
11159,The Center for Teen Empowerment, 384 Warren Street,http://teenempowerment.org,3 stars,"$1,465,800 ",Human Services : Youth Development Shelter and Crisis Services
5412,Center for Third World Organizing, 1218 East 21st Street,http://www.ctwo.org,3 stars,"$636,014 ",Public Benefit : Advocacy and Civil Rights
8425,Center for Women & Enterprise, 24 School Street,http://www.cweonline.org,3 stars,"$2,045,730 ",Public Benefit : Community and Housing Development
12190,The Center for Women and Families, P.O. Box 2048,http://thecenteronline.org/,3 stars,"$4,959,942 ",Human Services : Social Services
7972,Center of Concern, 1225 Otis Street NE,http://www.coc.org,3 stars,"$737,423 ",Public Benefit : Advocacy and Civil Rights
9875,CenterStage Foundation, 111 Virginia Street,http://www.richmondcenterstage.com/,3 stars,"$2,446,256 ",Arts Culture Humanities : Performing Arts
12993,Central American Medical Outreach, 322 Westwood Avenue,http://www.camo.org,3 stars,"$3,184,088 ",International : Humanitarian Relief Supplies
6300,Central Florida YMCA, 433 North Mills Avenue,http://www.centralfloridaymca.org/,3 stars,"$52,897,673 ",Human Services : Multipurpose Human Service Organizations
5571,Central Florida Zoo & Botanical Gardens, P.O. Box 470309,http://www.centralfloridazoo.org/,3 stars,"$3,512,402 ",Animals : Zoos and Aquariums
9019,Central Ohio Diabetes Association, 1100 Dennison Avenue,http://www.diabetesohio.org,3 stars,"$1,521,643 ",Health : Diseases Disorders and Disciplines
12493,Central Scholarship, 6 Park Center Court,http://www.central-scholarship.org,3 stars,"$1,315,559 ",Education : Other Education Programs and Services
12918,Centre County United Way, 2790 West College Avenue,http://ccunitedway.org/,3 stars,"$2,065,560 ",Public Benefit : Fundraising Organizations
9647,Centre for the Living Arts, 250 Conti Street,http://www.centreforthelivingarts.com,3 stars,"$1,565,631 ",Arts Culture Humanities : Performing Arts
15312,Centro, 1915 Chicago Avenue,http://centromn.org,3 stars,"$1,504,703 ",Human Services : Social Services
6169,Cerebral Palsy Inc., 2801 South Webster Avenue,http://www.cp-center.org/,3 stars,"$4,898,124 ",Health : Diseases Disorders and Disciplines
6057,Ceres, 99 Chauncy Street,http://www.ceres.org/,3 stars,"$7,464,736 ",Environment : Environmental Protection and Conservation
13504,Cerge-Ei Foundation, 715 Queen Anne Road,http://www.cerge-ei.cz/donors/foundation,3 stars,"$2,617,934 ",International : International Peace Security and Affairs
6707,Chai Lifeline, 151 West 30th Street,http://www.chailifeline.org,3 stars,"$17,121,723 ",Human Services : Children's and Family Services
10339,ChairScholars Foundation, 16101 Carencia Lane,http://www.chairscholars.org,3 stars,"$562,573 ",Education : Other Education Programs and Services
12236,Challenge Aspen, PO Box 6639,http://www.challengeaspen.org,3 stars,"$2,521,622 ",Human Services : Social Services
9261,Chamber Music America, 305 Seventh Avenue,http://www.chamber-music.org/,3 stars,"$1,974,871 ",Arts Culture Humanities : Performing Arts
8624,Chamber Music Society of Lincoln Center, 70 Lincoln Center Plaza,http://www.chambermusicsociety.org/,3 stars,"$4,134,896 ",Arts Culture Humanities : Performing Arts
5283,Champaign County Humane Society, 1911 East Main Street,http://www.cuhumane.org,3 stars,"$993,148 ",Animals : Animal Rights Welfare and Services
5701,Champions for Life, 1101 S. Cedar Ridge,http://www.billglass.org/,3 stars,"$2,087,867 ",Religion : Religious Activities
3351,Changed Lives, P.O. Box 100,http://www.changedlives.org,3 stars,"$529,820 ",Religion : Religious Media and Broadcasting
9797,Channel Islands YMCA, 55 Hitchcock Way,http://www.ciymca.org/,3 stars,"$15,741,853 ",Human Services : Multipurpose Human Service Organizations
6714,Chapin School, 100 East End Avenue,http://www.chapin.edu,3 stars,"$40,581,194 ",Education : Private Elementary and Secondary Schools
10352,Charity Newsies, 4300 Indianola Ave,http://charitynewsies.org,3 stars,"$1,627,806 ",Human Services : Children's and Family Services
7748,Charles River Watershed Association, 190 Park Road,http://www.crwa.org/,3 stars,"$2,200,995 ",Environment : Environmental Protection and Conservation
9750,Charles Wright Academy, 7723 Chambers Creek Road W,http://www.charleswright.org/,3 stars,"$16,574,368 ",Education : Private Elementary and Secondary Schools
3414,Charleston Area Medical Center Foundation, 3412 Staunton Avenue,http://www.camcfoundation.org/,3 stars,"$12,962,294 ",Public Benefit : Fundraising Organizations
10474,Charleston Symphony Orchestra, 756 St. Andrews Boulevard,http://www.charlestonsymphony.com,3 stars,"$2,591,282 ",Arts Culture Humanities : Performing Arts
14810,Charleston Wine + Food Festival, P.O. Box 22823,http://charlestonwineandfood.com/,3 stars,"$2,246,506 ",Arts Culture Humanities : Performing Arts
7861,Charlotte Rescue Mission, 907 West First Street,http://www.charlotterescuemission.org,3 stars,"$5,459,150 ",Human Services : Homeless Services
7191,Charlotte Symphony Orchestra, 301 S. Tryon Street,http://www.charlottesymphony.org,3 stars,"$8,802,270 ",Arts Culture Humanities : Performing Arts
13840,Chattanooga Symphony & Opera, 701 Broad Street,http://chattanoogasymphony.org,3 stars,"$2,386,717 ",Arts Culture Humanities : Performing Arts
8696,Cheekwood Botanical Garden & Museum of Art, 1200 Forrest Park Drive,http://www.cheekwood.org,3 stars,"$8,735,314 ",Arts Culture Humanities : Museums
13907,Cherry Creek Arts Festival, 2 Steele Street,http://www.cherryarts.org,3 stars,"$1,989,304 ",Arts Culture Humanities : Performing Arts
9210,Cherry Street Mission Ministries, 105 Seventeenth Street,http://cherrystreetmission.org/,3 stars,"$6,142,083 ",Human Services : Homeless Services
3467,Chesapeake Bay Foundation, 6 Herndon Avenue,http://www.cbf.org,3 stars,"$36,280,603 ",Environment : Environmental Protection and Conservation
6844,Chesapeake Bay Maritime Museum, 213 North Talbot Street,http://www.cbmm.org/,3 stars,"$3,839,449 ",Arts Culture Humanities : Museums
6227,Chesapeake Bay Trust, 60 West Street,http://www.cbtrust.org,3 stars,"$6,850,789 ",Environment : Environmental Protection and Conservation
8291,The CHEST Foundation, 3300 Dundee Road,http://www.onebreath.org/,3 stars,"$2,802,619 ",Health : Treatment and Prevention Services
6816,Chester County SPCA, 1212 Phoenixville Pike,http://www.ccspca.org/,3 stars,"$2,176,707 ",Animals : Animal Rights Welfare and Services
12219,The Chi Chi Rodriguez Youth Foundation, 3030 North McMullen Booth Road,http://www.chichi.org/foundation/learning_links.htm,3 stars,"$2,202,417 ",Education : Other Education Programs and Services
3468,Chicago Academy of Sciences, 2430 North Cannon Drive,http://www.naturemuseum.org/,3 stars,"$5,755,677 ",Arts Culture Humanities : Museums
10239,Chicago Arts Partnerships in Education, 228 South Wabash Avenue,http://www.capeweb.org,3 stars,"$1,828,361 ",Education : Other Education Programs and Services
9158,Chicago Cares, 2 North Riverside,http://www.chicagocares.org,3 stars,"$2,981,195 ",Public Benefit : Community and Housing Development
8142,Chicago Coalition for the Homeless, 70 E. Lake Street,http://www.chicagohomeless.org,3 stars,"$1,590,619 ",Human Services : Homeless Services
9047,The Chicago Council on Global Affairs, 332 South Michigan Avenue,http://www.thechicagocouncil.org/,3 stars,"$13,222,776 ",International : International Peace Security and Affairs
11972,Chicago Lawyers' Committee for Civil Rights Under Law, 100 North LaSalle Street,http://clccrul.org/,3 stars,"$2,396,600 ",Public Benefit : Advocacy and Civil Rights
10786,The Chicago Lighthouse, 1850 West Roosevelt Road,http://chicagolighthouse.org/,3 stars,"$14,191,367 ",Human Services : Social Services
5278,The Chicago Public Education Fund, 200 West Adams Street,http://www.thefundchicago.org/,3 stars,"$446,144 ",Education : Other Education Programs and Services
3471,Chicago Symphony Orchestra, 220 South Michigan Avenue,http://www.cso.org,3 stars,"$102,485,996 ",Arts Culture Humanities : Performing Arts
3473,Chicago Youth Centers, 218 South Wabash Avenue,http://www.chicagoyouthcenters.org,3 stars,"$9,712,296 ",Human Services : Youth Development Shelter and Crisis Services
3474,Chicago Zoological Society, 3300 Golf Road,http://www.brookfieldzoo.org,3 stars,"$63,442,356 ",Animals : Zoos and Aquariums
14567,Child Abuse Network, 2829 South Sheridan,http://www.childabusenetwork.org/,3 stars,"$1,526,160 ",Human Services : Children's and Family Services
12194,Child Advocates of Silicon Valley, 509 Valley Way,http://www.bemyadvocate.org,3 stars,"$1,424,669 ",Human Services : Children's and Family Services
14059,The Child and Family Network Centers, 3701 A Mount Vernon Ave,https://www.cfnc-online.org,3 stars,"$2,528,327 ",Education : Other Education Programs and Services
6164,Child Evangelism Fellowship, 17482 State Highway M,,3 stars,"$16,248,998 ",Religion : Religious Activities
13150,Child Rights And You America, P.O. Box 850948,http://america.cry.org/site/index.html,3 stars,"$1,272,892 ",International : Foreign Charity Support Organizations
3499,ChildFund International, 2821 Emerywood Parkway,http://www.childfund.org/,3 stars,"$238,552,752 ",International : Development and Relief Services
7381,Childhaven, 316 Broadway,http://www.childhaven.org/,3 stars,"$11,053,865 ",Human Services : Children's and Family Services
3477,Childhelp, 4350 E. Camelback Road,http://www.childhelp.org,3 stars,"$38,042,412 ",Human Services : Children's and Family Services
10859,Children and Adults with Attention-Deficit/Hyperactivity Disorder, 4601 Presidents Drive,http://www.chadd.org,3 stars,"$3,196,372 ",Health : Diseases Disorders and Disciplines
13116,Children in Crisis, 1000 Luke's Way,http://www.childrenincrisisfl.org/,3 stars,"$1,349,965 ",Human Services : Youth Development Shelter and Crisis Services
3478,Children Incorporated, 4205 Dover Road,https://www.childrenincorporated.org,3 stars,"$4,948,041 ",International : Development and Relief Services
3479,Children International, 2000 East Red Bridge Road,http://www.children.org,3 stars,"$160,104,689 ",International : Development and Relief Services
10944,Children of Armenia Fund, 149 Fifth Avenue,http://www.coafkids.org,3 stars,"$1,328,837 ",International : Foreign Charity Support Organizations
9352,Children of Bellevue, 462 First Avenue,http://www.childrenofbellevue.org/,3 stars,"$1,484,818 ",Health : Patient and Family Support
6370,Children of The Americas, 67 Gingham Street,http://www.americaschildren.org/,3 stars,"$957,324 ",International : Humanitarian Relief Supplies
13344,Children's Advocacy Center of Southwest Florida, 3830 Evans Avenue,http://www.cac-swfl.org,3 stars,"$3,418,421 ",Human Services : Children's and Family Services
11973,The Children's Bereavement Center of South Texas, 205 West Olmos Drive,http://cbcst.org,3 stars,"$1,240,549 ",Human Services : Children's and Family Services
11523,Children's Brain Tumor Foundation, 274 Madison Avenue,http://www.cbtf.org,3 stars,"$2,068,817 ",Health : Diseases Disorders and Disciplines
11633,Children's Burn Foundation, 5000 Van Nuys Boulevard,http://childburn.org/,3 stars,"$1,956,802 ",Health : Patient and Family Support
7776,Children's Cancer & Blood Foundation, 333 East 38th Street,http://www.childrenscbf.org/,3 stars,"$1,427,359 ",Public Benefit : Fundraising Organizations
8019,Children's Cancer Center, 4901 West Cypress Street,http://www.childrenscancercenter.org/,3 stars,"$830,565 ",Health : Diseases Disorders and Disciplines
8783,The Children's Clinic, 2790 Atlantic Avenue,http://www.thechildrensclinic.org,3 stars,"$23,154,355 ",Health : Treatment and Prevention Services
3481,Children's Defense Fund, 25 E Street NW,http://www.childrensdefense.org,3 stars,"$18,662,098 ",Human Services : Children's and Family Services
5734,Children's Diabetes Foundation at Denver, 4380 South Syracuse Street,http://www.childrensdiabetesfoundation.org/,3 stars,"$3,240,914 ",Health : Diseases Disorders and Disciplines
13785,Children's Fund, 348 West Hospitality Lane,,3 stars,"$3,482,786 ",Human Services : Children's and Family Services
9596,Children's Harbor, 1 Our Children's Highway,http://www.childrensharbor.com/,3 stars,"$4,032,962 ",Health : Patient and Family Support
3483,The Children's Health Fund, 215 West 125th Street,http://www.childrenshealthfund.org,3 stars,"$16,760,805 ",Health : Treatment and Prevention Services
14651,Children's Home Inc., 5515 Walcott Road,http://www.childrenshomes.org/,3 stars,"$3,859,501 ",Human Services : Children's and Family Services
3485,Children's Home Society of Florida, 1485 South Semoran Boulevard,http://www.chsfl.org,3 stars,"$108,698,768 ",Human Services : Children's and Family Services
8079,Children's Hospital Guild Association, P.O. Box 50020 / S-200,http://waystohelp.seattlechildrens.org/guilds/,3 stars,"$10,604,561 ",Public Benefit : Fundraising Organizations
8971,The Children's Inn at NIH, Seven West Drive,http://www.childrensinn.org/,3 stars,"$11,758,410 ",Health : Patient and Family Support
7212,The Children's Museum of Atlanta, 275 Centennial Olympic Park Drive NW,http://www.childrensmuseumatlanta.org/,3 stars,"$3,804,759 ",Arts Culture Humanities : Museums
4964,Children's Museum of Manhattan, The Tisch Building,http://www.cmom.org,3 stars,"$5,901,757 ",Arts Culture Humanities : Museums
8947,Children's Museum of Pittsburgh, 10 Children's Way,http://www.pittsburghkids.org/,3 stars,"$6,025,425 ",Arts Culture Humanities : Museums
10159,Children's Rights, 330 Seventh Avenue,http://www.childrensrights.org/,3 stars,"$2,932,966 ",Human Services : Children's and Family Services
4531,Children's Scholarship Fund, Eight West 38th Street,http://www.scholarshipfund.org,3 stars,"$24,303,347 ",Education : Other Education Programs and Services
7022,Children's Theatre Company, 2400 Third Avenue S,http://www.childrenstheatre.org,3 stars,"$11,218,434 ",Arts Culture Humanities : Performing Arts
14837,The Children's Theatre of Cincinnati, 5020 Oaklawn Drive,https://www.thechildrenstheatre.com/,3 stars,"$2,879,481 ",Arts Culture Humanities : Performing Arts
10581,ChildSafe, 7130 West US Highway 90,http://www.childsafe-sa.org/,3 stars,"$1,560,736 ",Human Services : Children's and Family Services
9735,Childsplay, 900 South Mitchell Drive,http://www.childsplayaz.org/,3 stars,"$2,945,076 ",Arts Culture Humanities : Performing Arts
13263,Childspring International, 1328 Peachtree Street NE,http://www.childspringintl.org/,3 stars,"$1,468,057 ",International : Development and Relief Services
15392,Chinati Foundation, P.O. Box 1135,https://www.chinati.org/,3 stars,"$2,444,727 ",Arts Culture Humanities : Museums
14559,CHIP of Roanoke Valley, 1201 Third Street SW,http://www.chiprv.org/,3 stars,"$1,813,887 ",Human Services : Children's and Family Services
14594,Choral Arts, 5225 Wisconsin Avenue NW,http://www.choralarts.org,3 stars,"$2,679,339 ",Arts Culture Humanities : Performing Arts
4392,Christ for all Nations, P.O. Box 590588,http://www.cfan.org,3 stars,"$13,028,176 ",Religion : Religious Media and Broadcasting
6635,Christ House, 1717 Columbia Road NW,http://www.christhouse.org/,3 stars,"$3,754,796 ",Human Services : Homeless Services
7811,Christel House International, 10 West Market Street,http://www.christelhouse.org/,3 stars,"$11,791,171 ",Human Services : Children's and Family Services
3494,Christian Aid Ministries, P.O. Box 360,http://www.christianaidministries.org/,3 stars,"$91,741,995 ",Religion : Religious Activities
3495,Christian Alliance for Humanitarian Aid, 8244 Lockheed Ave,,3 stars,"$3,029,610 ",Human Services : Multipurpose Human Service Organizations
3498,Christian Broadcasting Network, 977 Centerville Turnpike,http://www.cbn.com/,3 stars,"$290,918,273 ",Religion : Religious Media and Broadcasting
12998,Christian Center Of Park City, 1283 Deer Valley Drive,,3 stars,"$3,793,478 ",Human Services : Social Services
14540,Christian Community Action Inc., 168 Davenport Avenue,http://ccahelping.org/,3 stars,"$1,400,210 ",Human Services : Homeless Services
8320,Christian Freedom International, 986 D John Marshall Highway,http://www.christianfreedom.org/,3 stars,"$827,424 ",International : Development and Relief Services
5280,Christian Legal Society, 8001 Braddock Road,http://www.clsnet.org,3 stars,"$1,390,556 ",Religion : Religious Activities
3505,Christian Medical & Dental Associations, 2604 Highway 421,,3 stars,"$11,390,154 ",Religion : Religious Activities
5694,Christian Motorcyclists Association, P.O. Box 9,http://www.cmausa.org,3 stars,"$5,953,559 ",Religion : Religious Activities
7653,Christian Relief Services Charities, 8301 Richmond Highway,http://www.crscfamily.org/,3 stars,"$37,141,251 ",Human Services : Multipurpose Human Service Organizations
9919,Christian Service Center for Central Florida, 808 West Central Boulevard,http://christianservicecenter.org,3 stars,"$2,181,730 ",Human Services : Homeless Services
14063,Christian Union, 240 Nassau Street,,3 stars,"$5,591,516 ",Religion : Religious Activities
14298,Christine Ann Domestic Abuse Services, 1416 South Commercial Street,http://www.christineann.net/,3 stars,"$2,299,129 ",Human Services : Social Services
5066,Christopher & Dana Reeve Foundation, 636 Morris Turnpike,http://www.christopherreeve.org,3 stars,"$14,102,727 ",Health : Medical Research
4532,The Christophers, Five Hanover Square,http://www.christophers.org,3 stars,"$1,493,587 ",Religion : Religious Media and Broadcasting
5129,Christ's Haven for Children, 4150 Keller-Haslet Road,,3 stars,"$6,304,197 ",Human Services : Youth Development Shelter and Crisis Services
12927,Chronic Disease Fund, 6900 Dallas Parkway,http://www.cdfund.org/,3 stars,"$201,215,266 ",Health : Patient and Family Support
7685,Church World Service, 28606 Phillips Street,http://www.churchworldservice.org/,3 stars,"$76,185,774 ",International : Development and Relief Services
4533,The Churchill School and Center, 301 East 29th Street,http://www.churchillschool.com,3 stars,"$18,188,306 ",Education : Private Elementary and Secondary Schools
9074,Cibolo Nature Center & Farm, 140 City Park Road,,3 stars,"$1,079,227 ",Environment : Botanical Gardens Parks and Nature Centers
6120,Cincinnati Ballet, 1555 Central Parkway,http://www.cballet.org,3 stars,"$7,146,371 ",Arts Culture Humanities : Performing Arts
6888,Cincinnati Country Day School, 6905 Given Road,http://www.countryday.net/,3 stars,"$21,198,755 ",Education : Private Elementary and Secondary Schools
5202,Cincinnati Nature Center, 4949 Tealtown Road,http://www.cincynature.org,3 stars,"$5,218,598 ",Environment : Botanical Gardens Parks and Nature Centers
7680,Cincinnati Public Radio, 1223 Central Parkway,http://www.cinradio.org/,3 stars,"$9,338,821 ",Arts Culture Humanities : Public Broadcasting and Media
3509,Cincinnati Symphony Orchestra, 1241 Elm Street,http://www.cincinnatisymphony.org,3 stars,"$45,755,652 ",Arts Culture Humanities : Performing Arts
15258,Cincinnati Works, 708 Walnut Street,http://www.cincinnatiworks.org/index.php,3 stars,"$1,369,932 ",Human Services : Social Services
11203,Circle of Concern, 112 St. Louis Ave,http://www.circleofconcern.org/,3 stars,"$1,926,233 ",Human Services : Food Banks Food Pantries and Food Distribution
8315,Citi Performing Arts Center, 270 Tremont Street,http://www.citicenter.org,3 stars,"$12,926,623 ",Arts Culture Humanities : Performing Arts
8441,Citizens' Committee for Children of New York, 105 East 22nd Street,http://cccnewyork.org,3 stars,"$2,658,093 ",Human Services : Children's and Family Services
6090,Citizens for Animal Protection, 17555 Katy Fwy,http://www.cap4pets.org,3 stars,"$3,257,548 ",Animals : Animal Rights Welfare and Services
6116,Citizens for Pennsylvania's Future (PennFuture), 610 North Third Street,http://www.pennfuture.org/,3 stars,"$2,203,267 ",Environment : Environmental Protection and Conservation
11964,Citizens for Responsibility and Ethics in Washington, 1400 Eye Street NW,http://www.citizensforethics.org/,3 stars,"$2,264,596 ",Public Benefit : Advocacy and Civil Rights
11040,City Mission of Schenectady, 425 Hamilton Street,,3 stars,"$3,779,695 ",Human Services : Homeless Services
10932,City of Refuge, 1300 Joseph E. Boone Boulevard,http://www.cityofrefugeatl.org,3 stars,"$2,190,993 ",Human Services : Homeless Services
4995,City Parks Foundation, 830 Fifth Avenue,http://www.cityparksfoundation.org/,3 stars,"$16,471,122 ",Environment : Botanical Gardens Parks and Nature Centers
9498,City Rescue Mission of Saginaw, 1021 Burt Street,,3 stars,"$5,248,462 ",Human Services : Homeless Services
8544,City Theatre, 1300 Bingham Street,http://www.citytheatrecompany.org/,3 stars,"$2,665,058 ",Arts Culture Humanities : Performing Arts
5359,City Union Mission Inc., 1100 East 11th Street,http://www.cityunionmission.org,3 stars,"$12,696,375 ",Human Services : Homeless Services
10399,CitySquare, 511 North Akard Street,http://www.CitySquare.org,3 stars,"$12,944,208 ",Human Services : Social Services
9023,Civic Garden Center of Greater Cincinnati, 2715 Reading Road,http://www.civicgardencenter.org/,3 stars,"$624,740 ",Environment : Botanical Gardens Parks and Nature Centers
3517,CLAL, 440 Park Avenue South,http://www.clal.org,3 stars,"$3,990,574 ",Public Benefit : Research and Public Policy Institutions
9946,Clare Boothe Luce Policy Institute, 112 Elden Street,http://www.cblpi.org,3 stars,"$2,284,385 ",Public Benefit : Advocacy and Civil Rights
9808,The Claremont Institute, 937 West Foothill Boulevard,http://www.claremont.org/,3 stars,"$4,959,275 ",Public Benefit : Research and Public Policy Institutions
13713,Clark County Food Bank, 6502 NE 47th Avenue,http://clarkcountyfoodbank.org/,3 stars,"$5,975,831 ",Human Services : Food Banks Food Pantries and Food Distribution
9420,CLASP, 1015 Fifteenth Street NW,http://www.clasp.org/,3 stars,"$5,680,155 ",Public Benefit : Research and Public Policy Institutions
14411,Classroom Central, 2116 Wilkinson Boulevard,http://www.classroomcentral.org/,3 stars,"$5,255,562 ",Education : Other Education Programs and Services
3520,Classroom Inc., 245 Fifth Avenue,http://www.classroominc.org,3 stars,"$3,938,715 ",Education : Other Education Programs and Services
5499,The Clay Center for the Arts & Sciences - West Virginia, One Clay Square,http://www.theclaycenter.org,3 stars,"$8,718,645 ",Arts Culture Humanities : Performing Arts
14157,Clean Air Task Force, 18 Tremont Street,http://catf.us/,3 stars,"$5,042,581 ",Public Benefit : Research and Public Policy Institutions
10684,Clean Ocean Action, 18 Hartshorne Drive,http://www.cleanoceanaction.org,3 stars,"$719,753 ",Environment : Environmental Protection and Conservation
5400,Clean Water Fund, 1010 Vermont Avenue NW,http://www.cleanwaterfund.org,3 stars,"$4,548,327 ",Environment : Environmental Protection and Conservation
7007,Clean Wisconsin, 634 West Main Street,http://www.cleanwisconsin.org/,3 stars,"$2,337,991 ",Environment : Environmental Protection and Conservation
14670,Clear Horizons Academy, 1875 South Geneva Road,http://www.clearhorizonsacademy.org/,3 stars,"$2,420,132 ",Education : Other Education Programs and Services
5218,Cleveland Animal Protective League, 1729 Willey Avenue,http://www.clevelandapl.org,3 stars,"$4,065,454 ",Animals : Animal Rights Welfare and Services
3521,Cleveland Botanical Garden, 11030 East Boulevard,http://www.cbgarden.org,3 stars,"$6,410,912 ",Environment : Botanical Gardens Parks and Nature Centers
3524,The Cleveland Foundation, 1422 Euclid Avenue,http://www.clevelandfoundation.org,3 stars,"$81,336,204 ",Public Benefit : Community Foundations
6129,Cleveland Institute of Music, 11021 East Boulevard,http://www.cim.edu,3 stars,"$27,863,907 ",Education : Universities Graduate Schools and Technological Institutes
15119,Cleveland International Film Festival, 2510 Market Avenue,http://www.clevelandfilm.org/,3 stars,"$2,142,778 ",Arts Culture Humanities : Performing Arts
14004,Cleveland Leadership Center, One Cleveland Center,http://www.cleveleads.org/,3 stars,"$1,510,004 ",Education : Other Education Programs and Services
3525,The Cleveland Museum of Art, 11150 East Boulevard,http://www.clevelandart.org,3 stars,"$89,100,516 ",Arts Culture Humanities : Museums
4144,The Cleveland Orchestra, Severance Hall,http://www.clevelandorchestra.com,3 stars,"$53,223,551 ",Arts Culture Humanities : Performing Arts
5230,The Cleveland Play House, 8500 Euclid Avenue,http://www.clevelandplayhouse.com,3 stars,"$5,137,404 ",Arts Culture Humanities : Performing Arts
15122,Cleveland Public Theatre, 6415 Detroit Avenue,http://cptonline.org/,3 stars,"$1,578,896 ",Arts Culture Humanities : Performing Arts
6918,Cleveland Zoological Society, 3900 Wildlife Way,http://www.clevelandzoosociety.org/,3 stars,"$5,527,916 ",Animals : Zoos and Aquariums
12771,The Climate Reality Project, 901 E Street NW Suite 610,http://climaterealityproject.org/,3 stars,"$7,835,997 ",Environment : Environmental Protection and Conservation
15165,Climate Solutions, 1402 Third Avenue,http://climatesolutions.org/,3 stars,"$2,836,667 ",Environment : Environmental Protection and Conservation
8418,The Club Foundation, 1733 King Street,http://www.clubfoundation.org/,3 stars,"$1,581,493 ",Public Benefit : Fundraising Organizations
11215,Coalition Against Trafficking in Women, P.O. Box 7160,http://www.catwinternational.org,3 stars,"$930,529 ",International : International Peace Security and Affairs
8454,Coalition for Clean Air, 800 Wilshire Boulevard,http://www.ccair.org/,3 stars,"$1,356,116 ",Environment : Environmental Protection and Conservation
