Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
3258,American Friends of the Israel Democracy Institute, 1266 West Paces Ferry Road,http://www.idi.org.il/sites/english/AFIDI/Pages/AFIDILobby.aspx,2 stars,$8187788,International : Foreign Charity Support Organizations
5131,American Friends of the Israel Museum, 500 Fifth Avenue,http://www.afimnyc.org/,2 stars,$34137504,International : Foreign Charity Support Organizations
9377,American Friends of the Yitzhak Rabin Center for the Study of Israel, 36-12 34th Avenue,http://www.friendsofrabin.org,2 stars,$1786537,International : Foreign Charity Support Organizations
5473,American Friends of Yeshivot Bnei Akiva, 11 Broadway,http://www.afyba.org/,2 stars,$1260548,International : Foreign Charity Support Organizations
10990,American Hiking Society, 1422 Fenwick Lane,http://www.americanhiking.org/,2 stars,$1114345,Environment : Botanical Gardens Parks and Nature Centers
3262,American Humane Association, 1400 16th St. N.W.,http://www.americanhumane.org,2 stars,$12756372,Animals : Animal Rights Welfare and Services
10951,The American Indian Science and Engineering Society, 2305 Renard SE,,2 stars,$2312172,Human Services : Social Services
12005,American Institute for Economic Research, 250 Division Street,http://www.aier.org/,2 stars,$1518501,Public Benefit : Research and Public Policy Institutions
8191,American Jewish Historical Society, 15 West Sixteenth Street,http://www.ajhs.org,2 stars,$1944783,Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
3273,American Life League, P.O. Box 1350,http://www.all.org,2 stars,$5022739,Public Benefit : Advocacy and Civil Rights
6145,American Liver Foundation, 39 Broadway,http://www.liverfoundation.org,2 stars,$7745144,Health : Diseases Disorders and Disciplines
3274,American Lung Association National Headquarters, 55 West Wacker Drive,http://www.lungusa.org,2 stars,$42808235,Health : Diseases Disorders and Disciplines
8072,American Printing House For The Blind, 1839 Frankfort Avenue,http://www.aph.org/,2 stars,$18836267,Human Services : Social Services
8439,American Skin Association, 6 East 43rd Street,http://www.americanskin.org/,2 stars,$1144899,Health : Diseases Disorders and Disciplines
6863,American Society for the Defense of Tradition Family and Property, P.O. Box 787,http://www.tfp.org,2 stars,$8530115,Religion : Religious Activities
13501,American Society of Transplantation, 15000 Commerce Parkway,http://www.myast.org/,2 stars,$4465515,Health : Treatment and Prevention Services
8905,American Textile History Museum, 491 Dutton Street,http://www.athm.org,2 stars,$1297088,Arts Culture Humanities : Museums
7914,American Tinnitus Association, 522 SW 5th Ave,,2 stars,$1092575,Health : Diseases Disorders and Disciplines
11039,America's Keswick, 601 Route 530,http://www.americaskeswick.org,2 stars,$4005390,Human Services : Homeless Services
3294,Amnesty International USA, Five Penn Plaza,http://www.amnestyusa.org/,2 stars,$38757103,International : International Peace Security and Affairs
13938,An Achievable Dream Middle & High School, 5720 Marshall Avenue,http://achievabledream.nn.k12.va.us/,2 stars,$1430082,Education : Other Education Programs and Services
13753,Anderson Ranch Arts Center, 5263 Owl Creek Road,,2 stars,$3935706,Arts Culture Humanities : Performing Arts
15279,Angus Foundation, 3201 Frederick Avenue,http://www.angusfoundation.org/fdn/index.html,2 stars,$2296497,Education : Other Education Programs and Services
14166,Animal Friends Humane Society, 1820 Princeton Road,,2 stars,$1525540,Animals : Animal Rights Welfare and Services
5328,Animal Humane Society, 845 Meadow Lane N,http://www.animalhumanesociety.org/,2 stars,$12747735,Animals : Animal Rights Welfare and Services
6189,Animal Protective Association of Missouri, 1705 South Hanley Road,http://www.apamo.org,2 stars,$1824140,Animals : Animal Rights Welfare and Services
10657,Anti-Defamation League, 605 Third Avenue,,2 stars,$59783611,Public Benefit : Advocacy and Civil Rights
5471,Appeal of Conscience Foundation, 119 West 57th Street,http://www.appealofconscience.org/,2 stars,$937281,International : International Peace Security and Affairs
8669,Appleseed, 727 Fifteenth Street NW,http://www.appleseednetwork.org,2 stars,$1407103,Public Benefit : Advocacy and Civil Rights
9740,Ara Parseghian Medical Research Foundation, 3530 E. Camp Abierto,http://www.parseghian.org/,2 stars,$922997,Public Benefit : Fundraising Organizations
7388,Arboretum Foundation, 2300 Arboretum Drive East,http://www.arboretumfoundation.org/,2 stars,$849571,Public Benefit : Fundraising Organizations
9896,Arby's Foundation, 1155 Perimeter Center West,http://www.arbysfoundation.org/,2 stars,$5062675,Public Benefit : Fundraising Organizations
9438,Arizona Opera, 1636 North Central Avenue,http://www.azopera.org/,2 stars,$5567748,Arts Culture Humanities : Performing Arts
9737,Arizona Women's Education & Employment, 640 North First Avenue,http://www.awee.org/,2 stars,$2678279,Human Services : Social Services
13779,Arkansas Repertory Theatre Company, 601 Main Street,http://www.therep.org,2 stars,$3373612,Arts Culture Humanities : Performing Arts
8371,Arkansas Symphony Orchestra, P.O. Box 7328,http://www.arkansassymphony.org/,2 stars,$2692500,Arts Culture Humanities : Performing Arts
3312,Arthritis Foundation National Office, 1330 West Peachtree Street,,2 stars,$46196400,Health : Diseases Disorders and Disciplines
14245,The Arts Council of Greater Baton Rouge, 427 Laurel Street,http://www.artsbr.org/,2 stars,$1890308,Arts Culture Humanities : Performing Arts
9597,Arts Partnership of Greater Spartanburg, 200 East St. John Street,http://www.chapmanculturalcenter.org/arts-partnership-overview.php,2 stars,$2046840,Public Benefit : Fundraising Organizations
14235,ArtsBuild, 406 Frazier Avenue,http://www.alliedartschattanooga.org/,2 stars,$2530438,Public Benefit : Fundraising Organizations
7630,Asha for Education, P.O. Box 322,http://www.ashanet.org,2 stars,$3740486,International : Development and Relief Services
11109,Asheville Area Habitat for Humanity, 33 Meadow Road,http://www.ashevillehabitat.org,2 stars,$4006945,Public Benefit : Community and Housing Development
3316,Asia Society, 725 Park Avenue,http://www.asiasociety.org,2 stars,$24331594,International : International Peace Security and Affairs
9845,Associated Services for the Blind and Visually Impaired, 919 Walnut Street,http://www.asb.org,2 stars,$15854319,Human Services : Social Services
13793,Association of Reproductive Health Professionals, 1901 L Street NW,http://www.arhp.org/,2 stars,$2199405,Health : Treatment and Prevention Services
8249,Association on American Indian Affairs, 966 Hungerford Drive,http://www.indian-affairs.org/,2 stars,$653899,Human Services : Social Services
8686,Atlanta Girls' School, 3254 Northside Parkway NW,http://www.atlantagirlsschool.org,2 stars,$5492369,Education : Private Elementary and Secondary Schools
9247,Atlantic City Rescue Mission, 2009 Bacharach Boulevard,,2 stars,$4907797,Human Services : Homeless Services
13175,Attention Homes, 1443 Spruce Street,http://www.attentionhomes.org,2 stars,$1064079,Human Services : Youth Development Shelter and Crisis Services
4891,Audubon Society of Rhode Island, 12 Sanderson Road,http://www.asri.org,2 stars,$2085058,Environment : Environmental Protection and Conservation
8321,Autism Society of America, 4340 East West Highway,http://www.autism-society.org,2 stars,$2836492,Health : Diseases Disorders and Disciplines
14091,Ave Maria Radio, P.O. Box 504,http://avemariaradio.net/,2 stars,$1823807,Religion : Religious Media and Broadcasting
14061,The Avon Foundation, 777 Third Avenue,http://www.avonfoundation.org,2 stars,$47586857,Public Benefit : Fundraising Organizations
8345,The Ayn Rand Institute, 2121 Alton Parkway,http://ari.aynrand.org/,2 stars,$10429821,Public Benefit : Research and Public Policy Institutions
10933,Backstreet Missions, 215 Westplex Park,,2 stars,$719899,Human Services : Homeless Services
14833,Ballard Food Bank, 5130 Leary Avenue NW,,2 stars,$2993277,Human Services : Food Banks Food Pantries and Food Distribution
8939,Ballet Hispanico, 167 West 89th Street,http://www.ballethispanico.org,2 stars,$7466441,Arts Culture Humanities : Performing Arts
10654,Ballet San Jose, 40 North First Street,,2 stars,$4409798,Arts Culture Humanities : Performing Arts
11183,Baltimore Clayworks, 5707 Smith Avenue,http://baltimoreclayworks.org,2 stars,$1075172,Education : Other Education Programs and Services
13410,Bang on a Can, 80 Hanson Place,http://bangonacan.org/,2 stars,$1964932,Arts Culture Humanities : Performing Arts
10965,Bangor Humane Society, 693 Mount Hope Avenue,http://www.bangorhumane.org,2 stars,$905298,Animals : Animal Rights Welfare and Services
12170,Baptist Haiti Mission, 118 Courtland,http://www.bhm.org,2 stars,$1935577,Religion : Religious Activities
3340,Barbara Ann Karmanos Cancer Institute, 4100 John R,http://www.karmanos.org,2 stars,$26170846,Health : Diseases Disorders and Disciplines
9121,Bay Area Rescue Mission, 2114 Macdonald Avenue,http://www.bayarearescue.org/,2 stars,$10137797,Human Services : Homeless Services
6432,The Bay Institute of San Francisco, The Embarcadero at Beach Street,http://www.bay.org/,2 stars,$982393,Environment : Environmental Protection and Conservation
7526,Belmont Hill School, 350 Prospect Street,http://www.belmont-hill.org,2 stars,$32398774,Education : Private Elementary and Secondary Schools
14035,Bemis Center for Contemporary Arts, 724 South 12th Street,http://www.bemiscenter.org,2 stars,$1741425,Arts Culture Humanities : Performing Arts
6612,Bend the Arc: A Jewish Partnership for Justice, 330 Seventh Avenue,http://www.bendthearc.us,2 stars,$4391162,Public Benefit : Fundraising Organizations
14709,Berkeley Symphony Orchestra, 1942 University Avenue,http://www.berkeleysymphony.org/,2 stars,$1160218,Arts Culture Humanities : Performing Arts
9119,Berkeley-East Bay Humane Society, 2700 Ninth Street,http://www.berkeleyhumane.org/,2 stars,$1621600,Animals : Animal Rights Welfare and Services
10758,BETA Center, 4680 Lake Underhill Road,http://www.betacenter.org/,2 stars,$1298225,Human Services : Children's and Family Services
5546,Better World Fund, 1800 Massachusetts Avenue NW,,2 stars,$8578665,International : International Peace Security and Affairs
3881,Biblica, 1820 Jet Stream Drive,,2 stars,$13297943,Religion : Religious Media and Broadcasting
11886,Bicycle Transportation Alliance, 618 Northwest Glisan Street,http://www.btaoregon.org,2 stars,$1117625,Environment : Environmental Protection and Conservation
3365,Bideawee, 410 East 38th Street,http://www.bideawee.org,2 stars,$8865190,Animals : Animal Rights Welfare and Services
11316,Big Brothers Big Sisters Columbia Northwest, 1827 NE 44th Avenue,http://www.bbbsnorthwest.org/,2 stars,$2288952,Human Services : Youth Development Shelter and Crisis Services
10896,Big Brothers Big Sisters Lone Star, 450 E John Carpenter Freeway,,2 stars,$11913247,Human Services : Youth Development Shelter and Crisis Services
13119,Big Brothers Big Sisters of Broward County, 4101 Ravenswood Road,http://www.bbbsbroward.org/,2 stars,$992358,Human Services : Youth Development Shelter and Crisis Services
12456,Big Brothers Big Sisters of Greater Chesapeake, 3600 Clipper Mill Road,http://www.biglittle.org,2 stars,$2210097,Human Services : Youth Development Shelter and Crisis Services
11334,Big Brothers Big Sisters of Metro Atlanta, 1382 Peachtree Street,http://www.bbbsatl.org/,2 stars,$2495732,Human Services : Youth Development Shelter and Crisis Services
13236,Big Brothers Big Sisters of Metropolitan Detroit, 7700 Second Avenue,http://www.bbbsdetroit.org,2 stars,$1389021,Human Services : Youth Development Shelter and Crisis Services
13875,Big Brothers Big Sisters of Oklahoma, 5840 South Memorial Drive,http://www.bbbsok.org/,2 stars,$2886408,Human Services : Youth Development Shelter and Crisis Services
13921,Big Brothers Big Sisters of St. Lucie Indian River & Okeechobee Counties Inc., 403 N US Highway 1,http://bbbsbigs.org,2 stars,$1009319,Human Services : Youth Development Shelter and Crisis Services
14694,Big Brothers Big Sisters of the Greater Twin Cities, 2550 University Avenue West,http://www.bigstwincities.org,2 stars,$3649842,Human Services : Youth Development Shelter and Crisis Services
8529,Big Brothers Big Sisters Southeastern Pennsylvania, 123 South Broad Street,http://www.bbbssepa.org/,2 stars,$4229688,Human Services : Youth Development Shelter and Crisis Services
9198,Bioneers, 1607 Paseo de Peralta,http://www.bioneers.org,2 stars,$3645723,Environment : Environmental Protection and Conservation
11913,Bird Street Community Center, 500 Columbia Road,http://www.birdstreet.org,2 stars,$1279567,Human Services : Youth Development Shelter and Crisis Services
3368,Birmingham-Southern College, 900 Arkadelphia Road,http://www.bsc.edu,2 stars,$73851364,Education : Private Liberal Arts Colleges
5896,Bishop Museum, 1525 Bernice Street,http://www.bishopmuseum.org,2 stars,$14090112,Arts Culture Humanities : Museums
9143,Bishop Sullivan Center, 6435 Truman Road,http://www.bishopsullivan.org/,2 stars,$2096028,Human Services : Social Services
7852,Black Student Fund, 3636 Sixteenth Street NW,http://blackstudentfund.org/wordpress/,2 stars,$373064,Education : Other Education Programs and Services
8948,Blind and Vision Rehabilitation Services of Pittsburgh, 1800 West Street,http://www.bvrspittsburgh.org/,2 stars,$4649413,Health : Diseases Disorders and Disciplines
12730,blood:water mission, P.O. Box 60381,http://www.bloodwatermission.com,2 stars,$3530370,International : Development and Relief Services
5055,The Blue Army of Our Lady of Fatima U.S.A., 674 Mountain View Road E,,2 stars,$2231691,Religion : Religious Activities
8501,The Blue Bench, P.O. Box 18951,http://thebluebench.org/,2 stars,$1427918,Human Services : Social Services
9358,Bnai Zion Foundation, 136 East 39th Street,http://www.bnaizion.org/,2 stars,$4196521,International : Foreign Charity Support Organizations
7239,Boca Raton Museum of Art, 501 Plaza Real,http://www.bocamuseum.org/,2 stars,$4354910,Arts Culture Humanities : Museums
15321,Bolder Options, 2100 Stevens Avenue South,http://bolderoptions.org/,2 stars,$1033399,Human Services : Youth Development Shelter and Crisis Services
10600,BookEnds, 2957 S. Sepulveda Boulevard,http://bookends.org/,2 stars,$1597665,Education : Other Education Programs and Services
8817,Boone and Crockett Club, 250 Station Drive,http://www.boone-crockett.org/,2 stars,$3108351,Animals : Wildlife Conservation
6516,Bo's Place, 10050 Buffalo Speedway,http://www.bosplace.org/,2 stars,$1318487,Human Services : Children's and Family Services
4370,Boston Athenaeum, 10½ Beacon Street,http://www.bostonathenaeum.org,2 stars,$3907008,Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
8338,Boston Harbor Island Alliance, 15 State Street,http://www.islandalliance.org/,2 stars,$3994635,Environment : Botanical Gardens Parks and Nature Centers
3376,Boston Latin School Association, 78 Avenue Louis Pasteur,http://www.blsa.org,2 stars,$6755602,Education : Other Education Programs and Services
12642,Boston Philharmonic Orchestra, 295 Huntington Avenue,http://www.bostonphil.org,2 stars,$1115480,Arts Culture Humanities : Performing Arts
8593,Boulder County AIDS Project, 2118 14th Street,http://www.bcap.org/,2 stars,$1081071,Health : Diseases Disorders and Disciplines
12082,Boy Scouts of America Catalina Council, 5049 East Broadway,http://www.catalinacouncil.org/,2 stars,$1280110,Human Services : Youth Development Shelter and Crisis Services
14913,Boy Scouts of America Chattahoochee Council, 1237 First Avenue,http://www.chattahoochee-bsa.org/,2 stars,$1601896,Human Services : Youth Development Shelter and Crisis Services
13800,Boy Scouts of America Sagamore Council, 518 North Main Street,http://sagamorebsa.org/htdocs/wordpress/,2 stars,$1548454,Human Services : Youth Development Shelter and Crisis Services
12979,Boy Scouts of America Hudson Valley Council, 6 Jeanne Drive,http://www.hudsonvalleyscouting.org,2 stars,$1335009,Human Services : Youth Development Shelter and Crisis Services
13657,Boy Scouts of America Istrouma Area Council, 9644 Brookline Avenue,http://www.iac-bsa.org/,2 stars,$1752535,Human Services : Youth Development Shelter and Crisis Services
13464,Boy Scouts of America Quivira Council, 3247 North Oliver,http://www.quivira.org/,2 stars,$2786251,Human Services : Youth Development Shelter and Crisis Services
15405,Boys & Girls Club of Collin County, 701 South Church Street,http://www.bgccc.org/,2 stars,$2544324,Human Services : Youth Development Shelter and Crisis Services
13479,Boys & Girls Club of Monmouth County, 201 Monroe Avenue,http://www.bgcmonmouth.org/,2 stars,$1139074,Human Services : Youth Development Shelter and Crisis Services
10771,Boys & Girls Clubs of Bay County, P.O. Box 914,http://bgcbay.com/,2 stars,$1110025,Human Services : Youth Development Shelter and Crisis Services
12293,Boys & Girls Clubs of Deep East Texas, P.O. Box 631345,http://www.bgcdet.org,2 stars,$1598336,Human Services : Youth Development Shelter and Crisis Services
12266,Boys & Girls Clubs of Dorchester, 1135 Dorchester Avenue,,2 stars,$3932164,Human Services : Youth Development Shelter and Crisis Services
11129,Boys & Girls Clubs of Southeastern Michigan, 26777 Halstead Road,http://www.bgcsm.org,2 stars,$3490964,Human Services : Youth Development Shelter and Crisis Services
12744,Boys & Girls Clubs of Syracuse, 2100 East Fayette Street,http://www.bgcsyracuse.org/,2 stars,$1086028,Human Services : Youth Development Shelter and Crisis Services
12218,Boys & Girls Clubs of the Emerald Coast, 923 Denton Boulevard NW,http://www.bgcec.com/,2 stars,$4376918,Human Services : Youth Development Shelter and Crisis Services
3383,Boys & Girls Harbor New York, One East 104th Street,http://www.boysandgirlsharbor.net,2 stars,$6153523,Human Services : Youth Development Shelter and Crisis Services
14896,Boys and Girls Clubs of Chattanooga, 610 Lindsay Street,,2 stars,$1146522,Human Services : Youth Development Shelter and Crisis Services
7043,Boys Hope Girls Hope Chapters, 12120 Bridgeton Square Drive,http://www.boyshopegirlshope.org/,2 stars,$14927515,Human Services : Youth Development Shelter and Crisis Services
14905,Branch Brook Park Alliance, 115 Clifton Avenue,http://www.branchbrookpark.org/,2 stars,$2039783,Environment : Botanical Gardens Parks and Nature Centers
9717,Bravo! Vail, 2271 North Frontage Road,http://www.bravovail.org/,2 stars,$5729769,Arts Culture Humanities : Performing Arts
8310,Bread & Roses, 233 Tamalpais Drive,http://www.breadandroses.org,2 stars,$631819,Arts Culture Humanities : Performing Arts
7453,Breast Cancer Fund, 1388 Sutter Street,http://www.breastcancerfund.org/,2 stars,$2856146,Health : Diseases Disorders and Disciplines
7924,Breathe California of Los Angeles County, 5858 Wilshire Boulevard,http://www.breathela.org,2 stars,$1198452,Health : Diseases Disorders and Disciplines
11171,Breathe California Golden Gate Public Health Partnership, 2171 Junipero Serra Boulevard,http://www.ggbreathe.org,2 stars,$914415,Health : Diseases Disorders and Disciplines
7421,Bridge Builders International, 205 South 23rd Street,,2 stars,$583607,Religion : Religious Activities
15474,Bridges from School to Work, 10400 Fernwood Road,,2 stars,$9262736,Human Services : Social Services
12324,Bridging, 201 West 87th Street,http://www.bridging.org,2 stars,$7287997,Human Services : Homeless Services
9434,Bruce Museum, One Museum Drive,http://www.brucemuseum.org/,2 stars,$4072309,Arts Culture Humanities : Museums
15396,Bryan/College Station Habitat for Humanity, 119 Lake Street,http://www.habitatbcs.org/,2 stars,$2602338,Public Benefit : Community and Housing Development
5036,Buffalo Philharmonic Orchestra, 499 Franklin Street,http://www.bpo.org,2 stars,$10242413,Arts Culture Humanities : Performing Arts
9014,The Bulldog Club, Bryan Athletic Administration Building,,2 stars,$24135580,Education : Other Education Programs and Services
3402,Business Executives for National Security, 1030 15th Street NW,http://www.bens.org,2 stars,$5711248,Public Benefit : Research and Public Policy Institutions
15111,Butler County United Way, 323 North Third Street,http://www.bc-unitedway.org/,2 stars,$1933529,Public Benefit : Fundraising Organizations
12426,Byrnes Health Education Center, 515 South George Street,http://byrneshec.org,2 stars,$1093620,Health : Treatment and Prevention Services
6127,Cabrillo Marine Aquarium, 3720 Stephen M. White Drive,http://www.cabrillomarineaquarium.org/support.asp,2 stars,$828777,Animals : Zoos and Aquariums
7595,The California 4-H Foundation, 2801 Second Street,,2 stars,$762006,Public Benefit : Fundraising Organizations
13351,California Highway Patrol 11-99 Foundation, 2244 North State College Boulevard,http://www.chp11-99.org/,2 stars,$4072362,Human Services : Multipurpose Human Service Organizations
13487,Camden City Garden Club, 3 Riverside Drive,http://www.camdenchildrensgarden.org/,2 stars,$889025,Environment : Botanical Gardens Parks and Nature Centers
4529,Camp Boggy Creek, 30500 Brantley Branch Road,http://www.campboggycreek.org,2 stars,$5058521,Health : Patient and Family Support
9007,Camp Smile-A-Mile, 1510 Fifth Avenue S,,2 stars,$856230,Health : Patient and Family Support
14361,Campbell Foundation, 1400 South Germantown Road,http://campbell-foundation.org/,2 stars,$1921942,Health : Medical Research
12376,Camphill Soltane Foundation, 224 Nantmeal Road,http://www.camphillsoltane.org/,2 stars,$1143947,Education : Other Education Programs and Services
8451,Camphill Village Kimberton Hills, P.O. Box 1045,http://www.camphillkimberton.org,2 stars,$2367783,Human Services : Social Services
6146,Canal Corridor Association, 754 First Street,http://www.canalcor.org/,2 stars,$605768,Environment : Botanical Gardens Parks and Nature Centers
7478,Cancer Federation, P.O. Box 1298,http://cancerfed.org/,2 stars,$989385,Health : Diseases Disorders and Disciplines
14434,Cancer Support Community Greater Cincinnati-Northern Kentucky, 4918 Cooper Road,http://cancersupportcincinnati.org/,2 stars,$1171410,Health : Patient and Family Support
3415,CancerCare, 275 Seventh Avenue,http://www.cancercare.org,2 stars,$13876650,Health : Diseases Disorders and Disciplines
7160,Care Net, 44180 Riverside Parkway,,2 stars,$4140069,Public Benefit : Advocacy and Civil Rights
13867,Caribbean Christian Centre for the Deaf, 124 North Court Street,http://www.cccdjamaica.org/,2 stars,$1666582,International : Development and Relief Services
11667,Carmel Foundation, P.O. Box 1050,http://www.carmelfoundation.org,2 stars,$2059745,Human Services : Social Services
