Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
5927,Catholic Charities of Spokane, 12 East 5th Avenue,,4 stars,"$7,154,911 ",Human Services : Social Services
3438,Catholic Charities of St. Paul and Minneapolis, 1200 Second Avenue South,,4 stars,"$47,425,394 ",Human Services : Social Services
3432,Catholic Charities of the Archdiocese of Galveston-Houston, 2900 Louisiana Street,http://www.catholiccharities.org,4 stars,"$24,409,060 ",Human Services : Social Services
6110,Catholic Charities Southwestern Ohio, 100 East Eighth Street,http://catholiccharitiesswo.org/,4 stars,"$14,404,383 ",Human Services : Social Services
5925,Catholic Charities Diocese of Venice Inc., P.O. Box 2116,http://www.catholiccharitiesdov.org,4 stars,"$8,542,673 ",Human Services : Social Services
7958,Catholic Community Foundation, Cathedral Square Plaza,http://www.catholiccommunity.org/,4 stars,"$85,628,334 ",Human Services : Social Services
7118,Catholic Legal Immigration Network. Inc. (CLINIC), 8757 Georgia Avenue,http://www.cliniclegal.org/,4 stars,"$7,589,123 ",Public Benefit : Advocacy and Civil Rights
7635,Catholic Medical Mission Board, 10 West Seventeenth Street,http://www.cmmb.org/,4 stars,"$526,885,574 ",International : Humanitarian Relief Supplies
8830,Catholic Social Services of Anchorage, 3710 East 20th Avenue,http://www.cssalaska.org/,4 stars,"$13,610,270 ",Human Services : Social Services
7090,Catholics for Choice, 1436 U Street NW,http://www.catholicsforchoice.org,4 stars,"$2,736,283 ",Public Benefit : Advocacy and Civil Rights
3444,CBMC, Osborne Center,,4 stars,"$7,107,468 ",Religion : Religious Activities
10296,CDC Foundation, 55 Park Place,http://www.cdcfoundation.org,4 stars,"$26,990,766 ",Public Benefit : Fundraising Organizations
9401,Celebrity Series of Boston, 20 Park Plaza,http://www.celebrityseries.org,4 stars,"$6,963,170 ",Arts Culture Humanities : Performing Arts
3445,Cenikor Foundation, 11111 Katy Freeway,http://www.cenikor.org,4 stars,"$15,371,735 ",Health : Treatment and Prevention Services
9112,Center for Asian American Media, 145 Ninth Street,http://asianamericanmedia.org/,4 stars,"$2,384,078 ",Arts Culture Humanities : Public Broadcasting and Media
12321,Center for Child Protection, 8509 FM 969,http://www.centerforchildprotection.org,4 stars,"$2,896,807 ",Human Services : Children's and Family Services
13206,Center for Children and Families Inc., 1151 East Main Street,http://www.ccfinorman.org,4 stars,"$2,783,149 ",Human Services : Children's and Family Services
10637,The Center for Democracy and Technology, 1634 I Street NW,http://www.cdt.org,4 stars,"$4,249,906 ",Public Benefit : Research and Public Policy Institutions
13217,The Center for Enriched Living, 280 Saunders Road,http://centerforenrichedliving.org,4 stars,"$2,396,637 ",Human Services : Social Services
8665,Center for Excellence in Education, 8201 Greensboro Drive,http://www.cee.org/,4 stars,"$2,407,718 ",Education : Other Education Programs and Services
3449,Center for Families and Children, 4500 Euclid Avenue,http://www.c4fc.org,4 stars,"$22,792,303 ",Human Services : Children's and Family Services
10324,Center for Food Safety, 660 Pennsylvania Avenue SE,http://www.centerforfoodsafety.org,4 stars,"$7,241,563 ",Public Benefit : Research and Public Policy Institutions
11516,Center for Great Apes, P.O. Box 488,http://www.centerforgreatapes.org/,4 stars,"$1,221,579 ",Animals : Wildlife Conservation
14163,Center for Health and Gender Equity, 1317 F St. NW,http://www.genderhealth.org/,4 stars,"$1,266,713 ",Public Benefit : Advocacy and Civil Rights
8865,Center for Individual Rights, 1233 20th Street NW,http://www.cir-usa.org,4 stars,"$1,482,104 ",Public Benefit : Advocacy and Civil Rights
5436,Center for International Policy, 2000 M Street NW,http://www.ciponline.org,4 stars,"$7,984,209 ",International : International Peace Security and Affairs
12764,Center for Investigative Reporting, 1400 65th Street,http://centerforinvestigativereporting.org/,4 stars,"$11,522,944 ",Arts Culture Humanities : Public Broadcasting and Media
3450,Center for Jewish History, 15 West Sixteenth Street,http://www.cjh.org,4 stars,"$6,229,519 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
3452,Center for Neighborhood Technology, 2125 West North Avenue,http://www.cnt.org,4 stars,"$6,387,567 ",Environment : Environmental Protection and Conservation
7166,Center for Public Integrity, 910 Seventeenth Street NW,http://www.publicintegrity.org,4 stars,"$8,998,063 ",Public Benefit : Research and Public Policy Institutions
3454,Center for Reproductive Rights, 120 Wall Street,http://www.reproductiverights.org,4 stars,"$28,200,989 ",Public Benefit : Advocacy and Civil Rights
10834,Center for ReSource Conservation, 2639 Spruce Street,http://www.conservationcenter.org/,4 stars,"$1,945,696 ",Environment : Environmental Protection and Conservation
7703,Center for Responsive Politics, 1101 Fourteenth Street NW,http://www.opensecrets.org/,4 stars,"$1,923,378 ",Public Benefit : Advocacy and Civil Rights
3455,Center for Science in the Public Interest, 1220 L Street,http://www.cspinet.org,4 stars,"$19,396,056 ",Public Benefit : Advocacy and Civil Rights
6486,Center for Victims of Torture, 649 Dayton Avenue,http://www.cvt.org,4 stars,"$10,777,726 ",International : International Peace Security and Affairs
11491,Center for Wooden Boats, 1010 Valley Street,http://www.cwb.org,4 stars,"$1,642,160 ",Education : Other Education Programs and Services
15452,The Center for Working Families, 419 7th Street NW,http://thecenterforworkingfamilies.org/,4 stars,"$1,664,067 ",Public Benefit : Research and Public Policy Institutions
3458,Center on Budget and Policy Priorities, 820 First Street NE,http://www.cbpp.org,4 stars,"$22,247,145 ",Public Benefit : Research and Public Policy Institutions
12765,Center on Halsted, 3656 North Halsted,http://www.centeronhalsted.org,4 stars,"$4,392,514 ",Public Benefit : Advocacy and Civil Rights
6212,CENTERSTAGE, 700 North Calvert Street,http://www.centerstage.org/,4 stars,"$7,083,886 ",Arts Culture Humanities : Performing Arts
6970,Central Illinois Foodbank, 1937 East Cook Street,,4 stars,"$17,010,690 ",Human Services : Food Banks Food Pantries and Food Distribution
5237,Central Indiana Community Foundation, 615 North Alabama Street,http://www.cicf.org/,4 stars,"$43,443,635 ",Public Benefit : Community Foundations
3459,Central Institute for the Deaf, 825 South Taylor Avenue,http://www.cid.edu,4 stars,"$6,355,248 ",Education : Other Education Programs and Services
5032,Central New York Community Foundation, 431 East Fayette Street,http://www.cnycf.org,4 stars,"$14,974,939 ",Public Benefit : Community Foundations
3462,Central Park Conservancy, 14 East 60th Street,http://www.centralparknyc.org,4 stars,"$166,936,012 ",Environment : Botanical Gardens Parks and Nature Centers
4479,Central Pennsylvania Food Bank, 3908 Corey Road,http://www.centralpafoodbank.org,4 stars,"$45,312,441 ",Human Services : Food Banks Food Pantries and Food Distribution
11300,CFY, 520 Eighth Avenue,http://www.cfy.org,4 stars,"$23,347,357 ",Education : Other Education Programs and Services
10662,Challenged Athletes Foundation, 9591 Waples Street,http://www.challengedathletes.org,4 stars,"$6,084,695 ",Human Services : Multipurpose Human Service Organizations
7025,Channel One Regional Food Bank, 131 35th Street SE,http://www.channel-one.org/,4 stars,"$14,701,989 ",Human Services : Food Banks Food Pantries and Food Distribution
10832,Chapman Partnership, 1550 North Miami Avenue,http://www.chapmanpartnership.org,4 stars,"$15,219,122 ",Human Services : Homeless Services
10580,Charcot-Marie-Tooth Association, P.O. Box 105,http://www.cmtausa.org,4 stars,"$1,946,570 ",Health : Diseases Disorders and Disciplines
12548,charity: water, 200 Varick Street Suite 201,http://www.charitywater.org,4 stars,"$32,793,153 ",International : Development and Relief Services
7195,Charleston Animal Society, 2455 Remount Road,http://www.charlestonanimalsociety.org/,4 stars,"$3,521,177 ",Animals : Animal Rights Welfare and Services
8986,Charlotte Ballet, 622 East 28th Street,http://charlotteballet.org/,4 stars,"$4,827,052 ",Arts Culture Humanities : Performing Arts
15205,Charlottesville Free Clinic, 1138 Rose Hill Drive,http://www.cvillefreeclinic.org/,4 stars,"$4,037,834 ",Health : Treatment and Prevention Services
9986,Chattahoochee Riverkeeper, Three Puritan Mill,http://www.chattahoochee.org/,4 stars,"$1,432,832 ",Environment : Environmental Protection and Conservation
6323,Chattanooga Area Food Bank, 2009 Curtain Pole Road,http://www.chattfoodbank.org,4 stars,"$20,207,125 ",Human Services : Food Banks Food Pantries and Food Distribution
6617,Cheetah Conservation Fund, 2210 Mt. Vernon Avenue Suite 301,,4 stars,"$1,538,544 ",Animals : Wildlife Conservation
5726,Cheyenne Mountain Zoo, 4250 Cheyenne Mountain Zoo Road,http://www.cmzoo.org,4 stars,"$9,668,858 ",Animals : Zoos and Aquariums
15195,Chicago Bar Foundation, 321 South Plymouth Court,http://chicagobarfoundation.org/,4 stars,"$5,918,520 ",Public Benefit : Advocacy and Civil Rights
3470,Chicago Botanic Garden, 1000 Lake Cook Road,http://www.chicagobotanic.org,4 stars,"$44,809,710 ",Environment : Botanical Gardens Parks and Nature Centers
10054,Chicago Foundation for Women, One East Wacker Drive,http://www.cfw.org/,4 stars,"$9,667,255 ",Public Benefit : Advocacy and Civil Rights
15281,Chicago Legal Clinic, 2938 East 91st Street,http://www.clclaw.org/,4 stars,"$2,587,685 ",Public Benefit : Advocacy and Civil Rights
10691,Chicago Public Library Foundation, 20 North Michigan Avenue,http://www.chicagopubliclibraryfoundation.org/,4 stars,"$7,005,031 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
4702,Chicago Public Media, Navy Pier,http://chicagopublicmedia.org/,4 stars,"$22,843,250 ",Arts Culture Humanities : Public Broadcasting and Media
5268,Chicago Shakespeare Theater, 800 East Grand Avenue,http://www.chicagoshakes.com,4 stars,"$21,326,392 ",Arts Culture Humanities : Performing Arts
15239,Chicago Volunteer Legal Services, 33 North Dearborn Street,http://www.cvls.org/,4 stars,"$3,139,006 ",Public Benefit : Advocacy and Civil Rights
6543,Child Advocates, 2401 Portsmouth,http://www.childadvocates.org/,4 stars,"$4,011,869 ",Human Services : Children's and Family Services
15053,Child Advocates San Antonio, 406 San Pedro Avenue,http://www.casa-satx.org/,4 stars,"$1,816,744 ",Human Services : Children's and Family Services
8219,Child Aid, 917 Southwest Oak Street,http://www.child-aid.org,4 stars,"$1,463,621 ",International : Development and Relief Services
10230,Child Crisis Center, 817 N. Country Club,,4 stars,"$7,074,687 ",Human Services : Children's and Family Services
11023,Child Foundation, 4475 SW Scholls Ferry Rd,http://www.childfoundation.org,4 stars,"$2,532,865 ",International : Development and Relief Services
14068,Child Legacy International, P.O. Box 805,http://www.childlegacy.org/index.php,4 stars,"$1,498,379 ",International : Development and Relief Services
3475,Childcare Worldwide, 1971 Midway Lane,,4 stars,"$3,519,096 ",International : Development and Relief Services
8392,Children of the Nations, 11992 Clear Creek Road,,4 stars,"$7,741,422 ",International : Development and Relief Services
6611,Children of the Night, 14530 Sylvan Street,http://www.childrenofthenight.org,4 stars,"$2,186,702 ",Human Services : Youth Development Shelter and Crisis Services
14881,Children's Action Alliance, 4001 North Third Street,http://azchildren.org/,4 stars,"$1,960,746 ",Human Services : Children's and Family Services
9065,Children's Advocacy Center of Collin County, 2205 Los Rios Boulevard,http://www.caccollincounty.org,4 stars,"$3,640,393 ",Human Services : Children's and Family Services
3480,The Children's Aid Society, 105 East 22nd Street,http://www.childrensaidsociety.org,4 stars,"$117,154,454 ",Human Services : Children's and Family Services
12033,Children's Alliance, 718 6th Avenue South,http://www.childrensalliance.org/,4 stars,"$1,784,642 ",Public Benefit : Research and Public Policy Institutions
6589,The Children's Assessment Center Foundation, 2500 Bolsover Street,http://www.cachouston.org/,4 stars,"$8,685,674 ",Human Services : Children's and Family Services
7646,Children's Cancer Association, 1200 NW Naito Parkway,http://joyrx.org/,4 stars,"$2,892,421 ",Health : Patient and Family Support
13048,Children's Cup, P.O. Box 400,http://www.childrenscup.org,4 stars,"$3,678,784 ",International : Development and Relief Services
7442,Children's Discovery Museum of San Jose, 180 Woz Way,http://www.cdm.org/,4 stars,"$5,966,617 ",Arts Culture Humanities : Museums
11988,Children's Dream Fund, One Progress Plaza,,4 stars,"$1,192,902 ",Health : Patient and Family Support
8290,Children's HopeChest, P.O. Box 63842,http://www.hopechest.org/,4 stars,"$6,144,380 ",International : Development and Relief Services
6335,Children's Hospital Foundation, 800 Research Parkway,http://www.okchf.org,4 stars,"$5,669,534 ",Health : Medical Research
3487,Children's Hunger Fund, 13931 Balboa Blvd.,http://www.ChildrensHungerFund.org/,4 stars,"$128,557,817 ",International : Humanitarian Relief Supplies
5097,Children's Literacy Initiative, 2314 Market Street,http://www.cli.org/,4 stars,"$10,964,261 ",Education : Other Education Programs and Services
5756,Children's Miracle Network Hospitals, 205 West 700 South,http://www.cmnhospitals.org,4 stars,"$33,977,438 ",Public Benefit : Fundraising Organizations
6545,Children's Museum of Houston, 1500 Binz Street,http://www.cmhouston.org/,4 stars,"$13,026,918 ",Arts Culture Humanities : Museums
14897,The Children's Museum of Memphis, 2525 Central Avenue,http://cmom.com/,4 stars,"$2,952,726 ",Arts Culture Humanities : Museums
5384,Children's Museum of Richmond, 2626 West Broad Street,http://www.c-mor.org,4 stars,"$3,351,806 ",Arts Culture Humanities : Museums
9891,Children's Organ Transplant Association, 2501 West COTA Drive,http://www.cota.org,4 stars,"$6,797,689 ",Health : Diseases Disorders and Disciplines
15347,The Children's Place, 2 East 59th Street,http://www.childrensplacekc.org/,4 stars,"$2,548,780 ",Human Services : Children's and Family Services
13125,Children's Place at HomeSafe, 2840 Sixth Avenue S,http://childrensplace-homesafe.org/,4 stars,"$8,188,011 ",Human Services : Children's and Family Services
11083,Children's Restoration Network, 11285 Elkins Road,http://www.childrn.org,4 stars,"$2,936,572 ",Human Services : Homeless Services
12551,Children's Scholarship Fund Philadelphia, 100 South Broad Street,,4 stars,"$9,370,931 ",Education : Other Education Programs and Services
5337,Children's Shelter of Cebu, P.O. Box 247,http://www.cscshelter.org,4 stars,"$1,723,830 ",International : Development and Relief Services
5905,Children's Tumor Foundation,120,http://www.ctf.org/,4 stars,"$9,542,643 ",Health : Medical Research
8935,China Institute in America, 125 East 65th Street,http://www.chinainstitute.org/,4 stars,"$6,725,731 ",International : International Peace Security and Affairs
3492,Choate Rosemary Hall, 333 Christian Street,http://www.choate.edu,4 stars,"$73,981,828 ",Education : Private Elementary and Secondary Schools
6482,CHOC Foundation, 455 South Main Street,http://www.choc.org/giving/index.cfm?id=P00276,4 stars,"$21,241,227 ",Public Benefit : Fundraising Organizations
5681,CHOICE Humanitarian, 7879 South 1530 West,http://choicehumanitarian.org,4 stars,"$2,265,683 ",International : Development and Relief Services
3497,Christian Blind Mission International, 450 East Park Avenue,http://www.cbmus.org,4 stars,"$138,396,448 ",International : Humanitarian Relief Supplies
5149,Christian Community Action, 200 South Mill Street,http://www.ccahelps.org/,4 stars,"$11,073,565 ",Human Services : Homeless Services
6641,Christian Community Service Center, 3230 Mercer Street,,4 stars,"$3,209,292 ",Human Services : Social Services
5378,Christian Relief Fund, P.O. Box 19670,http://www.christianrelieffund.org,4 stars,"$5,930,174 ",International : Development and Relief Services
12891,Christian Senior Services, 4306 NW Loop 410,http://www.christianseniorservices.org,4 stars,"$6,796,944 ",Human Services : Social Services
14700,Christian Services Inc., 301 East Second Street,,4 stars,"$1,006,190 ",Human Services : Homeless Services
11302,Christian World Outreach, 12249 Mead Way,,4 stars,"$1,171,498 ",International : Development and Relief Services
8893,Chrysalis, 522 S. Main Street,,4 stars,"$9,664,507 ",Human Services : Homeless Services
6623,Chrysler Museum of Art, One Memorial Place,http://www.chrysler.org/,4 stars,"$11,234,296 ",Arts Culture Humanities : Museums
15132,CHUM, 102 West Second Street,http://www.chumduluth.org/index.htm,4 stars,"$1,957,870 ",Human Services : Homeless Services
7210,Church Health Center, 1210 Peabody Avenue,http://www.churchhealthcenter.org,4 stars,"$20,655,305 ",Health : Treatment and Prevention Services
14055,CIA Officers Memorial Foundation, 2251 Corporate Park Drive,http://www.ciamemorialfoundation.org/,4 stars,"$3,912,480 ",Human Services : Social Services
6109,Cincinnati Art Museum, 953 Eden Park Drive,http://www.cincinnatiartmuseum.org,4 stars,"$17,426,631 ",Arts Culture Humanities : Museums
8645,Cincinnati Opera, Music Hall,http://www.cincinnatiopera.org,4 stars,"$10,060,894 ",Arts Culture Humanities : Performing Arts
8647,Cincinnati Parks Foundation, 950 Eden Park Drive,http://www.cincinnatiparksfoundation.org,4 stars,"$3,730,899 ",Environment : Botanical Gardens Parks and Nature Centers
4799,Cincinnati Zoo & Botanical Garden, 3400 Vine Street,http://www.cincinnatizoo.org,4 stars,"$38,637,833 ",Animals : Zoos and Aquariums
12766,Cinequest, P.O. Box 720040,http://www.cinequest.org,4 stars,"$1,169,983 ",Arts Culture Humanities : Performing Arts
3510,CitiHope International, P.O. Box 626,http://www.citihope.org,4 stars,"$97,189,260 ",International : Humanitarian Relief Supplies
7550,Citizen Schools, 308 Congress Street,http://www.citizenschools.org/,4 stars,"$30,348,676 ",Education : Other Education Programs and Services
8274,Citizens Committee for New York City, 77 Water Street,http://www.citizensnyc.org,4 stars,"$2,670,411 ",Public Benefit : Community and Housing Development
12225,The Citizens Foundation USA, 2425 Touhy Ave.,http://www.tcfusa.org/,4 stars,"$4,783,610 ",International : Foreign Charity Support Organizations
11088,Citizens United for Research in Epilepsy, 223 West Erie Street,http://www.cureepilepsy.org,4 stars,"$5,587,966 ",Public Benefit : Fundraising Organizations
15192,City Academy, 4175 North Kingshighway Boulevard,http://www.cityacademyschool.org/,4 stars,"$4,559,490 ",Education : Private Elementary and Secondary Schools
3513,City Harvest, 6 East 32nd Street,http://www.cityharvest.org,4 stars,"$112,566,482 ",Human Services : Food Banks Food Pantries and Food Distribution
9836,City Mission, 84 West Wheeling Street,http://www.citymission.org/,4 stars,"$4,232,466 ",Human Services : Homeless Services
7645,City of Hope, 1500 East Duarte Road,,4 stars,"$1,015,002,077 ",Health : Treatment and Prevention Services
9825,City Rescue Mission Oklahoma City, 800 West California Avenue,,4 stars,"$10,031,425 ",Human Services : Homeless Services
3515,City Year, 287 Columbus Avenue,http://www.cityyear.org,4 stars,"$114,653,095 ",Human Services : Multipurpose Human Service Organizations
3516,Citymeals-on-Wheels, 355 Lexington Avenue,http://www.citymeals.org,4 stars,"$19,442,173 ",Public Benefit : Fundraising Organizations
6260,Civil War Trust, 1156 15th Street NW,http://www.civilwar.org/,4 stars,"$24,484,106 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
12059,Clara White Mission, 613 West Ashley Street,http://www.clarawhitemission.org,4 stars,"$2,965,702 ",Human Services : Homeless Services
3518,Claremont McKenna College, Office of Development,http://www.claremontmckenna.edu,4 stars,"$167,072,404 ",Education : Private Liberal Arts Colleges
15232,Classic Wines Auction, 1001 Southeast Sandy Boulevard,http://www.classicwinesauction.com/index.php,4 stars,"$2,864,348 ",Public Benefit : Fundraising Organizations
7677,Clearwater Marine Aquarium, 249 Windward Passage,http://www.SeeWinter.org,4 stars,"$17,512,926 ",Animals : Zoos and Aquariums
3523,Cleveland Foodbank, 15500 South Waterloo Road,http://www.clevelandfoodbank.org,4 stars,"$52,733,313 ",Human Services : Food Banks Food Pantries and Food Distribution
5223,Cleveland Housing Network, 2999 Payne Avenue,http://www.chnnet.com/,4 stars,"$33,833,851 ",Public Benefit : Community and Housing Development
6128,Cleveland Museum of Natural History, One Wade Oval Drive,http://www.cmnh.org/,4 stars,"$8,286,660 ",Arts Culture Humanities : Museums
6916,Cleveland Sight Center, 1909 East 101st Street,http://www.clevelandsightcenter.org/,4 stars,"$17,871,333 ",Human Services : Social Services
13118,Clothes To Kids, 1059 N. Hercules Avenue,http://www.clothestokids.org,4 stars,"$1,310,148 ",Human Services : Children's and Family Services
10405,The Club for Boys Rapid City, 320 North Fourth Street,http://www.theclubforboys.com/,4 stars,"$1,803,138 ",Human Services : Youth Development Shelter and Crisis Services
8472,COA Youth & Family Centers, 909 East North Avenue,http://www.coa-yfc.org/,4 stars,"$5,819,466 ",Human Services : Children's and Family Services
10920,Coachella Valley Rescue Mission, 47-518 Van Buren,,4 stars,"$5,192,554 ",Human Services : Homeless Services
6877,Coalition for Christian Outreach, 5912 Penn Avenue,http://www.ccojubilee.org/,4 stars,"$9,753,343 ",Religion : Religious Activities
8737,Coalition for Engaged Education, Herb Alpert Educational Village,http://www.ceeyouth.org/,4 stars,"$2,150,971 ",Education : Other Education Programs and Services
8523,Coalition for the Homeless of Central Florida, 639 West Central Boulevard,http://www.centralfloridahomeless.org/,4 stars,"$6,285,718 ",Human Services : Homeless Services
9180,Cocoon House, 2929 Pine Street,http://www.cocoonhouse.org/,4 stars,"$3,292,398 ",Human Services : Youth Development Shelter and Crisis Services
3529,Cold Spring Harbor Laboratory, One Bungtown Road,http://www.cshl.org,4 stars,"$158,920,755 ",Public Benefit : Research and Public Policy Institutions
5069,The College Crusade of Rhode Island, 134 Thurbers Avenue,http://thecollegecrusade.org,4 stars,"$4,349,558 ",Education : Other Education Programs and Services
3532,The College of Wooster, 1189 Beall Avenue,,4 stars,"$132,261,659 ",Education : Private Liberal Arts Colleges
11838,College Possible, 540 North Fairview Ave.,http://www.admissionpossible.org,4 stars,"$7,029,248 ",Education : Other Education Programs and Services
15008,Collision Repair Education Foundation, 5125 Trillium Boulevard,http://collisioneducationfoundation.org/,4 stars,"$4,902,066 ",Public Benefit : Fundraising Organizations
12922,Colon Cancer Alliance, 1025 Vermont Avenue NW,http://www.ccalliance.org,4 stars,"$3,561,110 ",Health : Diseases Disorders and Disciplines
11878,Colorado Nonprofit Development Center, 789 Sherman Street Suite 250,http://www.cndc.org/,4 stars,"$12,264,303 ",Human Services : Social Services
10362,Colorado Public Radio, Bridges Broadcast Center,http://www.cpr.org/,4 stars,"$14,330,978 ",Arts Culture Humanities : Public Broadcasting and Media
10248,Colorado Springs Fine Arts Center, 30 West Dale Street,http://csfineartscenter.org/,4 stars,"$4,751,034 ",Arts Culture Humanities : Performing Arts
13817,Columbia Land Conservancy, 49 Main Street,http://clctrust.org/,4 stars,"$2,187,971 ",Environment : Environmental Protection and Conservation
3536,The Columbus Foundation, 1234 East Broad Street,http://www.columbusfoundation.org,4 stars,"$339,900,127 ",Public Benefit : Community Foundations
3537,Columbus Zoo and Aquarium, 4850 West Powell Road,,4 stars,"$61,019,806 ",Animals : Zoos and Aquariums
3538,Combined Jewish Philanthropies, 126 High Street,http://www.cjp.org,4 stars,"$229,066,587 ",Public Benefit : Fundraising Organizations
9687,Commission To Every Nation, 815 Jefferson Street,,4 stars,"$10,210,295 ",Religion : Religious Activities
6539,Common Cause Education Fund, 1133 Nineteenth Street NW,http://www.commoncause.org/,4 stars,"$5,566,464 ",Public Benefit : Advocacy and Civil Rights
7579,Common Hope, 1400 Energy Park Drive Suite 23,,4 stars,"$4,132,673 ",International : Foreign Charity Support Organizations
14012,Common Sense Media, 650 Townsend Street,http://www.commonsensemedia.org/,4 stars,"$15,644,245 ",Arts Culture Humanities : Public Broadcasting and Media
10740,CommonBond Communities, 328 Kellogg Blvd. West,http://www.commonbond.org/,4 stars,"$16,781,267 ",Public Benefit : Community and Housing Development
10451,Commonweal, P.O. Box 316,http://www.commonweal.org,4 stars,"$2,924,832 ",Health : Diseases Disorders and Disciplines
3540,Communities Foundation of Texas, 5500 Caruth Haven Lane,http://www.cftexas.org,4 stars,"$96,574,274 ",Public Benefit : Community Foundations
3542,Communities In Schools National Office, 2345 Crystal Drive,http://www.communitiesinschools.org/,4 stars,"$38,217,427 ",Education : Other Education Programs and Services
13825,Communities In Schools of Nevada, 3720 Howard Hughes Parkway,http://cisnevada.org/,4 stars,"$3,410,638 ",Education : Other Education Programs and Services
11209,Community Action Services and Food Bank, 815 South Freedom Boulevard,http://www.communityactionprovo.org/,4 stars,"$10,746,995 ",Public Benefit : Community and Housing Development
12490,Community Catalyst, 30 Winter Street,http://www.communitycatalyst.org,4 stars,"$9,680,068 ",Public Benefit : Advocacy and Civil Rights
8785,Community Family Life Services, 305 E Street NW,http://www.cflsdc.org,4 stars,"$1,981,464 ",Human Services : Social Services
12516,Community Food Bank, 3403 East Central Avenue,http://www.communityfoodbank.net,4 stars,"$41,593,234 ",Human Services : Food Banks Food Pantries and Food Distribution
12139,Community Food Bank of Eastern Oklahoma, 1304 North Kenosha Avenue,http://www.cfbeo.org,4 stars,"$30,964,859 ",Human Services : Food Banks Food Pantries and Food Distribution
7666,Community Food Share, 650 S Taylor Ave.,http://www.communityfoodshare.org/,4 stars,"$19,065,568 ",Human Services : Food Banks Food Pantries and Food Distribution
3545,Community FoodBank of New Jersey, 31 Evans Terminal Road,http://www.cfbnj.org,4 stars,"$102,176,713 ",Human Services : Food Banks Food Pantries and Food Distribution
5918,Community Foundation for Muskegon County, 425 West Western Avenue,http://www.cffmc.org/,4 stars,"$13,988,526 ",Public Benefit : Community Foundations
5595,The Community Foundation for Northeast Florida, 245 Riverside Ave,http://www.jaxcf.org/,4 stars,"$106,777,966 ",Public Benefit : Community Foundations
3546,Community Foundation for Southeast Michigan, 333 West Fort Street,http://www.cfsem.org/,4 stars,"$53,714,793 ",Public Benefit : Community Foundations
3722,The Community Foundation for the National Capital Region, 1201 Fifteenth Street NW,http://www.cfncr.org,4 stars,"$60,315,945 ",Public Benefit : Community Foundations
3547,Community Foundation of Greater Memphis, 1900 Union Avenue,http://www.cfgm.org,4 stars,"$96,594,302 ",Public Benefit : Community Foundations
5187,The Community Foundation of Louisville, 325 West Main Street,http://www.cflouisville.org,4 stars,"$26,739,385 ",Public Benefit : Community Foundations
5615,Community Foundation of Middle Tennessee, 3833 Cleghorn Avenue,http://www.cfmt.org/,4 stars,"$41,260,889 ",Public Benefit : Community Foundations
5053,Community Foundation of New Jersey, 35 Knox Hill Road,,4 stars,"$42,333,905 ",Public Benefit : Community Foundations
5698,Community Foundation of North Texas, 306 West Seventh Street,http://www.cfntx.org,4 stars,"$20,892,721 ",Public Benefit : Community Foundations
3548,The Community Foundation of Sarasota County, 2635 Fruitville Road,https://www.cfsarasota.org/,4 stars,"$40,571,191 ",Public Benefit : Community Foundations
5073,Community Foundation of Western Massachusetts, 1500 Main Street,,4 stars,"$10,234,001 ",Public Benefit : Community Foundations
6275,The Community Foundation of Western North Carolina, 4 Vanderbilt Park Drive,http://www.cfwnc.org/,4 stars,"$22,176,540 ",Public Benefit : Community Foundations
9294,Community Harvest Food Bank of Northeast Indiana, 999 East Tillman Road,,4 stars,"$23,592,259 ",Human Services : Food Banks Food Pantries and Food Distribution
15004,Community Health Charities of Nebraska, 212 South 74th Street,http://nebraska.healthcharities.org/,4 stars,"$2,900,507 ",Public Benefit : Fundraising Organizations
12903,Community Nurse Health Center, 23 Calendar Avenue,http://www.communitynurse.org,4 stars,"$3,228,165 ",Health : Treatment and Prevention Services
11663,Community Partners International, 2560 Ninth Street,http://www.cpintl.org/,4 stars,"$2,590,418 ",International : Foreign Charity Support Organizations
15124,Community Partnership for Arts and Culture, 1900 Superior Avenue,http://cultureforward.org/,4 stars,"$2,866,802 ",Arts Culture Humanities : Performing Arts
6498,Community Service Society of New York, 105 East 22nd Street,http://www.cssny.org/,4 stars,"$21,406,075 ",Human Services : Social Services
8169,Community Servings, 18 Marbury Terrace,http://www.servings.org,4 stars,"$5,175,229 ",Human Services : Social Services
8131,Community Shares of Colorado, 789 Sherman Street,http://www.cshares.org/,4 stars,"$1,987,726 ",Public Benefit : Fundraising Organizations
8209,Community Shares of Minnesota, 1619 Dayton Avenue,http://www.communitysharesmn.org,4 stars,"$1,123,771 ",Public Benefit : Fundraising Organizations
7773,Community Voices Heard, 115 East 106th Street,http://www.cvhaction.org/,4 stars,"$1,289,636 ",Public Benefit : Community and Housing Development
12976,Community Volunteers in Medicine, 300 B Lawrence Drive,http://www.cvim.org,4 stars,"$5,556,803 ",Health : Treatment and Prevention Services
7621,Compassion & Choices, P.O. Box 101810,http://www.compassionandchoices.org/,4 stars,"$10,095,676 ",Public Benefit : Advocacy and Civil Rights
3555,Compassion International, 12290 Voyager Parkway,,4 stars,"$659,955,423 ",International : Development and Relief Services
